rxn_smiles,dE0,dHrxn298
N[C-]=[O+]C1CC1>>NC(=O)C1CC1,53.35326000000001,-54.86145
NC(=O)C1CC1>>CC[C+]=C(N)[O-],67.99463,63.9632
CC[C+]=C(N)[O-]>>NC(=O)C1CC1,4.03143,-63.9632
NC(=O)C1CC1>>C=CCN.[C-]#[O+],101.85936,20.62775
C=CCN.[C-]#[O+]>>NC(=O)C1CC1,81.23160999999998,-20.62775
NC(=O)C1CC1>>N.[O+]#C[C@@H]1[CH-]C1,101.98941,94.72973
N.[O+]#C[C@@H]1[CH-]C1>>NC(=O)C1CC1,7.259679999999988,-94.72973
CC(C)C(C)C>>C=CC.C=CC.[H][H],93.45713,51.66288
C=CC.C=CC.[H][H]>>CC(C)C(C)C,41.79425000000001,-51.66288
CC(C)C(C)C>>C.C[C]C(C)C,91.68804,87.78981999999998
C.C[C]C(C)C>>CC(C)C(C)C,3.898220000000009,-87.78981999999998
CC(C)C(C)C>>C=C(C)C(C)C.[H][H],107.91712,27.656840000000006
C=C(C)C(C)C.[H][H]>>CC(C)C(C)C,80.26028000000001,-27.656840000000006
C1CC1C1CC1>>C1=CC1.C=CC,85.4866,39.7765
C1=CC1.C=CC>>C1CC1C1CC1,45.7101,-39.7765
C1CC1C1CC1>>C=CCCC=C,94.89021,-12.96792
C=CCCC=C>>C1CC1C1CC1,107.85813,12.96792
C1CC1C1CC1>>C1CC1.[C]1CC1,95.96501,91.93492
C1CC1.[C]1CC1>>C1CC1C1CC1,4.030090000000001,-91.93492
C1CC1C1CC1>>CC[C]C1CC1,62.70871,52.80115
CC[C]C1CC1>>C1CC1C1CC1,9.907559999999997,-52.80115
NC(=O)N1CC1>>NCCN=C=O,64.2159,-10.56487
NCCN=C=O>>NC(=O)N1CC1,74.78076999999999,10.56487
NC(=O)N1CC1>>[H]/N=C(/O)N1CC1,46.11854,14.69734
[H]/N=C(/O)N1CC1>>NC(=O)N1CC1,31.42120000000001,-14.69734
NC(=O)N1CC1>>NC1=NCCO1,45.36489,-10.06834
NC1=NCCO1>>NC(=O)N1CC1,55.43323,10.06834
NC(=O)N1CC1>>C=C/N=C(/N)O,55.08728000000001,-4.71386
C=C/N=C(/N)O>>NC(=O)N1CC1,59.80114,4.71386
NC(=O)N1CC1>>C=[N+]([CH2-])C(N)=O,41.61207,27.94443
C=[N+]([CH2-])C(N)=O>>NC(=O)N1CC1,13.667640000000002,-27.94443
NC(=O)N1CC1>>NC(=O)[NH+]1[CH-]C1,65.33811999999999,56.12124
NC(=O)[NH+]1[CH-]C1>>NC(=O)N1CC1,9.216879999999987,-56.12124
NC(=O)N1CC1>>C1=NC1.N=C=O.[H][H],92.37479,51.48628
C1=NC1.N=C=O.[H][H]>>NC(=O)N1CC1,40.88851,-51.48628
NC(=O)N1CC1>>C=NCC(N)=O,76.36539,-9.62509
C=NCC(N)=O>>NC(=O)N1CC1,85.99048,9.62509
[H]/N=C1\OC[C@@H]1N>>C=O.N=C=CN,57.98721999999999,33.01903
C=O.N=C=CN>>[H]/N=C1\OC[C@@H]1N,24.968189999999996,-33.01903
[H]/N=C1\OC[C@@H]1N>>NCC=O.[C]=N,68.84731,18.09222
NCC=O.[C]=N>>[H]/N=C1\OC[C@@H]1N,50.75509,-18.09222
[H]/N=C1\OC[C@@H]1N>>NC1=[O+][CH-][C@@H]1N,93.15185,60.51285
NC1=[O+][CH-][C@@H]1N>>[H]/N=C1\OC[C@@H]1N,32.639,-60.51285
[H]/N=C1\OC[C@@H]1N>>NNC1=CCO1,93.08752,43.666000000000004
NNC1=CCO1>>[H]/N=C1\OC[C@@H]1N,49.42152,-43.666000000000004
[H]/N=C1\OC[C@@H]1N>>[H]/N=C1/CO/C1=N\[H].[H][H],105.15897,24.89049
[H]/N=C1/CO/C1=N\[H].[H][H]>>[H]/N=C1\OC[C@@H]1N,80.26848000000001,-24.89049
[H]/N=C1\OC[C@@H]1N>>C=CN.N=C=O,50.85328,-11.83902
C=CN.N=C=O>>[H]/N=C1\OC[C@@H]1N,62.6923,11.83902
[H]/N=C1\OC[C@@H]1N>>N#C[C@@H](N)CO,61.29619,-11.51764
N#C[C@@H](N)CO>>[H]/N=C1\OC[C@@H]1N,72.81383000000001,11.51764
[H]/N=C1\OC[C@@H]1N>>[H]/N=C(/CN)[O+]=[CH-],76.01850999999998,53.68079
[H]/N=C(/CN)[O+]=[CH-]>>[H]/N=C1\OC[C@@H]1N,22.33771999999999,-53.68079
[H]/N=C1\OC[C@@H]1N>>[H]/N=C1/[NH2+][CH-]CO1,65.60473,49.66672
[H]/N=C1/[NH2+][CH-]CO1>>[H]/N=C1\OC[C@@H]1N,15.938010000000006,-49.66672
[H]/N=C1\OC[C@@H]1N>>N=C1OC[C-]1[NH3+],75.41136999999998,51.57346
N=C1OC[C-]1[NH3+]>>[H]/N=C1\OC[C@@H]1N,23.837909999999994,-51.57346
[H]/N=C1\OC[C@@H]1N>>[H]/N=C(/[C]N)OC,56.73517,31.319340000000004
[H]/N=C(/[C]N)OC>>[H]/N=C1\OC[C@@H]1N,25.415829999999996,-31.319340000000004
[H]/N=C1\OC[C@@H]1N>>[H]/N=C\CO/C=N\[H],93.80529,4.15719
[H]/N=C\CO/C=N\[H]>>[H]/N=C1\OC[C@@H]1N,89.6481,-4.15719
[H]/N=C1\OC[C@@H]1N>>[H]/N=C\COC#N.[H][H],89.0213,32.50844
[H]/N=C\COC#N.[H][H]>>[H]/N=C1\OC[C@@H]1N,56.51286,-32.50844
C#CC#N>>[C]#[N+]C=[C-],96.62246,77.15425
[C]#[N+]C=[C-]>>C#CC#N,19.46821,-77.15425
C#CC#N>>[C]=CC#N,55.71947,49.8456
[C]=CC#N>>C#CC#N,5.8738699999999975,-49.8456
C#CC#N>>[C-]#C[C+]=N,107.95945,51.20503
[C-]#C[C+]=N>>C#CC#N,56.754419999999996,-51.20503
C#CC#N>>[C-]#[N+]C#C,63.14219,27.16685
[C-]#[N+]C#C>>C#CC#N,35.97534,-27.16685
CCC(C)(C)O>>CCC(=O)CC.[H][H],104.19563,16.722379999999998
CCC(=O)CC.[H][H]>>CCC(C)(C)O,87.47325000000002,-16.722379999999998
CCC(C)(C)O>>CCC.C[C]O,136.30177,67.7117
CCC.C[C]O>>CCC(C)(C)O,68.59007000000001,-67.7117
CCC(C)(C)O>>CCO.C[C]C,120.55462,95.8021
CCO.C[C]C>>CCC(C)(C)O,24.752520000000004,-95.8021
CCC(C)(C)O>>C.C/C=C(/C)O,106.06258,15.12694
C.C/C=C(/C)O>>CCC(C)(C)O,90.93564,-15.12694
CCC(C)(C)O>>C.C=C(O)CC,106.66035,18.2298
C.C=C(O)CC>>CCC(C)(C)O,88.43055,-18.2298
CCC(C)(C)O>>C=C.CC(C)=O.[H][H],84.34618,39.81009
C=C.CC(C)=O.[H][H]>>CCC(C)(C)O,44.53609,-39.81009
CCC(C)(C)O>>C=C(C)C.CO,111.0018,27.04692
C=C(C)C.CO>>CCC(C)(C)O,83.95488,-27.04692
CC(C)CO>>C=C(C)CO.[H][H],109.16362,29.52553
C=C(C)CO.[H][H]>>CC(C)CO,79.63808999999998,-29.52553
CC(C)CO>>CC(C)C=O.[H][H],89.39448,16.795379999999998
CC(C)C=O.[H][H]>>CC(C)CO,72.5991,-16.795379999999998
CC(C)CO>>C=C(C)C.O,68.19548,6.38754
C=C(C)C.O>>CC(C)CO,61.80794,-6.38754
CC(C)CO>>C.CCC=O,91.68322,6.3013
C.CCC=O>>CC(C)CO,85.38192,-6.3013
C1[C@H]2C[C@@H]1O2>>[CH]C[C@@H]1CO1,87.28698,58.23793000000001
[CH]C[C@@H]1CO1>>C1[C@H]2C[C@@H]1O2,29.049049999999994,-58.23793000000001
C1[C@H]2C[C@@H]1O2>>C=CCC=O,37.40497,-46.28321
C=CCC=O>>C1[C@H]2C[C@@H]1O2,83.68817999999997,46.28321
C1[C@H]2C[C@@H]1O2>>O[C@H]1C=CC1,68.04149,-28.862920000000006
O[C@H]1C=CC1>>C1[C@H]2C[C@@H]1O2,96.90441,28.862920000000006
C1[C@H]2C[C@@H]1O2>>C[C@@H]1C[C-]=[O+]1,60.95202,7.429639999999999
C[C@@H]1C[C-]=[O+]1>>C1[C@H]2C[C@@H]1O2,53.522380000000005,-7.429639999999999
O=C1CC(O)C1>>C=CCC(=O)O,69.72577,-21.17819
C=CCC(=O)O>>O=C1CC(O)C1,90.90396,21.17819
O=C1CC(O)C1>>O=C1CC1.[CH]O,118.18679,95.19166
O=C1CC1.[CH]O>>O=C1CC(O)C1,22.99512999999999,-95.19166
O=C1CC(O)C1>>C=C=O.C=CO,44.19592,19.04273
C=C=O.C=CO>>O=C1CC(O)C1,25.15319,-19.04273
O=C1CC(O)C1>>CC(=O)CC=O,74.46741,-13.61098
CC(=O)CC=O>>O=C1CC(O)C1,88.07839,13.61098
O=C1CC(O)C1>>[CH+]=C([O-])CCO,75.28577,55.95018
[CH+]=C([O-])CCO>>O=C1CC(O)C1,19.33559,-55.95018
O=C1CC(O)C1>>O=C1CC(=O)C1.[H][H],86.24172,16.504360000000002
O=C1CC(=O)C1.[H][H]>>O=C1CC(O)C1,69.73736,-16.504360000000002
O=C1CC(O)C1>>OC1=C[C@@H](O)C1,77.04575,14.36289
OC1=C[C@@H](O)C1>>O=C1CC(O)C1,62.68286,-14.36289
O=C1CC(O)C1>>CC(=O)C[C]O,61.50731999999999,35.60638
CC(=O)C[C]O>>O=C1CC(O)C1,25.90093999999999,-35.60638
O=C1CC(O)C1>>O=C1C=C(O)C1.[H][H],92.33833,22.76129
O=C1C=C(O)C1.[H][H]>>O=C1CC(O)C1,69.57704,-22.76129
O=C1CC(O)C1>>C=C(O)CC=O,34.25051,-3.28262
C=C(O)CC=O>>O=C1CC(O)C1,37.53313,3.28262
c1cnnnn1>>[N-]=[N+]=N[C@H]1C=N1,48.01114000000001,17.19301
[N-]=[N+]=N[C@H]1C=N1>>c1cnnnn1,30.818130000000004,-17.19301
c1cnnnn1>>N#[N+]C=CN=[N-],20.92434,10.26969
N#[N+]C=CN=[N-]>>c1cnnnn1,10.654650000000002,-10.26969
C#C[C@@H]1C[C@@H]1C>>C[C@@H]1C=C=CC1,75.95356,26.28667
C[C@@H]1C=C=CC1>>C#C[C@@H]1C[C@@H]1C,49.66689,-26.28667
C#C[C@@H]1C[C@@H]1C>>C=C=C1C[C@@H]1C,93.62559,8.37095
C=C=C1C[C@@H]1C>>C#C[C@@H]1C[C@@H]1C,85.25464000000001,-8.37095
C#C[C@@H]1C[C@@H]1C>>[CH-]=C1[CH+][C@@H](C)C1,68.23358,57.43142
[CH-]=C1[CH+][C@@H](C)C1>>C#C[C@@H]1C[C@@H]1C,10.802160000000008,-57.43142
C#C[C@@H]1C[C@@H]1C>>C1=CCCCC=1,74.80161,3.22808
C1=CCCCC=1>>C#C[C@@H]1C[C@@H]1C,71.57352999999998,-3.22808
C#C[C@@H]1C[C@@H]1C>>[CH+]=C=[C-]C(C)C,64.18236999999999,55.0122
[CH+]=C=[C-]C(C)C>>C#C[C@@H]1C[C@@H]1C,9.170169999999992,-55.0122
C#C[C@@H]1C[C@@H]1C>>[CH]/C=C1\C[C@@H]1C,86.99507,67.6376
[CH]/C=C1\C[C@@H]1C>>C#C[C@@H]1C[C@@H]1C,19.357469999999992,-67.6376
C#C[C@@H]1C[C@@H]1C>>C=C=CCC=C,37.15833,-4.36791
C=C=CCC=C>>C#C[C@@H]1C[C@@H]1C,41.52624,4.36791
C#C[C@@H]1C[C@@H]1C>>C=CCC1C=C1,73.11332,16.68163
C=CCC1C=C1>>C#C[C@@H]1C[C@@H]1C,56.43169,-16.68163
C/N=C(\C)OC>>C=C=NC.CO,75.67475999999998,34.82136
C=C=NC.CO>>C/N=C(\C)OC,40.85339999999999,-34.82136
C/N=C(\C)OC>>C=NC(=C)OC.[H][H],67.67504,41.69828
C=NC(=C)OC.[H][H]>>C/N=C(\C)OC,25.976760000000002,-41.69828
C/N=C(\C)OC>>C.C=NC(C)=O,69.57637,0.69965
C.C=NC(C)=O>>C/N=C(\C)OC,68.87671999999999,-0.69965
C/N=C(\C)OC>>CC(=O)N(C)C,53.22123000000001,-16.026329999999998
CC(=O)N(C)C>>C/N=C(\C)OC,69.24756000000001,16.026329999999998
C/N=C(\C)OC>>[CH2-]NC(C)=[O+]C,77.99072,50.79976
[CH2-]NC(C)=[O+]C>>C/N=C(\C)OC,27.19096,-50.79976
C/N=C(\C)OC>>C=C(NC)OC,67.48881,15.68585
C=C(NC)OC>>C/N=C(\C)OC,51.80296,-15.68585
C/N=C(\C)OC>>CC#N.COC,90.85703,11.77145
CC#N.COC>>C/N=C(\C)OC,79.08558000000002,-11.77145
COCC(N)=O>>NC=O.[CH-]=[O+]C,87.5579,74.56501
NC=O.[CH-]=[O+]C>>COCC(N)=O,12.992890000000004,-74.56501
COCC(N)=O>>COC.N=C=O,87.54511,15.50697
COC.N=C=O>>COCC(N)=O,72.03814,-15.50697
COCC(N)=O>>CO/C=C(\N)O,65.64934000000001,26.32278
CO/C=C(\N)O>>COCC(N)=O,39.326560000000015,-26.32278
COCC(N)=O>>COC=C([NH3+])[O-],80.8386,46.39771
COC=C([NH3+])[O-]>>COCC(N)=O,34.44089,-46.39771
COCC(N)=O>>[H]/N=C(/O)COC,44.31904,11.72594
[H]/N=C(/O)COC>>COCC(N)=O,32.5931,-11.72594
COCC(N)=O>>[H]/N=C1\O[C@@H]1OC.[H][H],90.47318,63.14815
[H]/N=C1\O[C@@H]1OC.[H][H]>>COCC(N)=O,27.32503,-63.14815
O[C@H]1C[C@H]1O>>O[C]CCO,52.43008,29.4028
O[C]CCO>>O[C@H]1C[C@H]1O,23.027280000000005,-29.4028
O[C@H]1C[C@H]1O>>C=CO.[CH]O,53.06415,56.30027
C=CO.[CH]O>>O[C@H]1C[C@H]1O,-3.23612,-56.30027
O[C@H]1C[C@H]1O>>O=CCCO,66.99263,-21.81084
O=CCCO>>O[C@H]1C[C@H]1O,88.80346999999999,21.81084
O[C@H]1C[C@H]1O>>C[C@H](O)[C]O,54.67702,25.75869
C[C@H](O)[C]O>>O[C@H]1C[C@H]1O,28.918329999999997,-25.75869
O[C@H]1C[C@H]1O>>O=C1C[C@H]1O.[H][H],91.46065,31.73187
O=C1C[C@H]1O.[H][H]>>O[C@H]1C[C@H]1O,59.72878000000001,-31.73187
O[C@H]1C[C@H]1O>>O.O[C@@H]1[C]C1,80.96861,14.72546
O.O[C@@H]1[C]C1>>O[C@H]1C[C@H]1O,66.24315,-14.72546
O[C@H]1C[C@H]1O>>O.OC1C=C1,69.71522,28.91475
O.OC1C=C1>>O[C@H]1C[C@H]1O,40.80047,-28.91475
CCC(C)(C)C>>CCC.C[C]C,142.90143999999995,91.77076
CCC.C[C]C>>CCC(C)(C)C,51.130679999999984,-91.77076
CC[C@H]1C[C@H]1O>>C1C[C@@H]2C[C@H]12.O,108.70944,15.50425
C1C[C@@H]2C[C@H]12.O>>CC[C@H]1C[C@H]1O,93.20519,-15.50425
CC[C@H]1C[C@H]1O>>CC[C@@H](C)[C]O,54.71802,32.022290000000005
CC[C@@H](C)[C]O>>CC[C@H]1C[C@H]1O,22.69572999999999,-32.022290000000005
CC[C@H]1C[C@H]1O>>C=C.OC1C=C1.[H][H],105.81051,73.44199
C=C.OC1C=C1.[H][H]>>CC[C@H]1C[C@H]1O,32.368520000000004,-73.44199
CC[C@H]1C[C@H]1O>>CC[C]CCO,67.52391,57.70875
CC[C]CCO>>CC[C@H]1C[C@H]1O,9.81516,-57.70875
CC[C@H]1C[C@H]1O>>CCC1C=C1.O,77.77067,33.5796
CCC1C=C1.O>>CC[C@H]1C[C@H]1O,44.19107,-33.5796
CC[C@H]1C[C@H]1O>>CCCC[C]O,53.16607,31.581290000000006
CCCC[C]O>>CC[C@H]1C[C@H]1O,21.584779999999995,-31.581290000000006
CC[C@H]1C[C@H]1O>>[CH]C[C@@H](O)CC,96.20844,72.45767
[CH]C[C@@H](O)CC>>CC[C@H]1C[C@H]1O,23.750770000000006,-72.45767
CC[C@H]1C[C@H]1O>>C.[CH][C@H]1C[C@H]1O,90.3251,84.92022
C.[CH][C@H]1C[C@H]1O>>CC[C@H]1C[C@H]1O,5.404880000000006,-84.92022
CC[C@H]1C[C@H]1O>>C[C@@H]1[C@@H]2C[C@@H]21.O,103.03781,26.00073
C[C@@H]1[C@@H]2C[C@@H]21.O>>CC[C@H]1C[C@H]1O,77.03708,-26.00073
CC[C@H]1C[C@H]1O>>CCC/C=C/O,66.75161,-9.47851
CCC/C=C/O>>CC[C@H]1C[C@H]1O,76.23012,9.47851
CC[C@H]1C[C@H]1O>>C.C=CCC=O,67.1542,-0.34273000000000003
C.C=CCC=O>>CC[C@H]1C[C@H]1O,67.49693,0.34273000000000003
C[C@@H](O)CC#N>>C=CC.[C-]#[N+]O,111.67167,91.85759
C=CC.[C-]#[N+]O>>C[C@@H](O)CC#N,19.814079999999986,-91.85759
C[C@@H](O)CC#N>>O[C@H]1C[C]NC1,91.37684,42.31538
O[C@H]1C[C]NC1>>C[C@@H](O)CC#N,49.06146,-42.31538
C[C@@H](O)CC#N>>[C-]#[N+]C[C@@H](C)O,59.73709,22.49457
[C-]#[N+]C[C@@H](C)O>>C[C@@H](O)CC#N,37.24252,-22.49457
C[C@@H](O)CC#N>>C.N#CC[C]O,85.96627,67.03716
C.N#CC[C]O>>C[C@@H](O)CC#N,18.929109999999994,-67.03716
C[C@@H](O)CC#N>>[H]N=C1CC(O)C1,102.32235,22.96638
[H]N=C1CC(O)C1>>C[C@@H](O)CC#N,79.35597,-22.96638
C[C@@H](O)CC#N>>C=C=N.CC=O,47.83721,36.02892
C=C=N.CC=O>>C[C@@H](O)CC#N,11.80829,-36.02892
C[C@@H](O)CC#N>>C=C(C)O.[C]=N,89.18946,36.74803
C=C(C)O.[C]=N>>C[C@@H](O)CC#N,52.441430000000004,-36.74803
C[C@@H](O)CC#N>>CO.[CH]CC#N,126.76892,107.60916
CO.[CH]CC#N>>C[C@@H](O)CC#N,19.159759999999988,-107.60916
C[C@@H](O)CC#N>>CC(=O)CC#N.[H][H],85.27266,16.48675
CC(=O)CC#N.[H][H]>>C[C@@H](O)CC#N,68.78591,-16.48675
CCC[C@H]1CO1>>[CH]COCCC,108.78754,78.35136999999997
[CH]COCCC>>CCC[C@H]1CO1,30.436170000000004,-78.35136999999997
CCC[C@H]1CO1>>CC/C=C/CO,57.47381,-11.17731
CC/C=C/CO>>CCC[C@H]1CO1,68.65111999999999,11.17731
CCC[C@H]1CO1>>CCC[C-]=[O+]C,72.68735,35.76573
CCC[C-]=[O+]C>>CCC[C@H]1CO1,36.921620000000004,-35.76573
CCC[C@H]1CO1>>C=CC.CC=O,65.5477,-3.20096
C=CC.CC=O>>CCC[C@H]1CO1,68.74866,3.20096
CCC[C@H]1CO1>>CCC[C]CO,67.87465999999999,63.86219000000001
CCC[C]CO>>CCC[C@H]1CO1,4.012469999999986,-63.86219000000001
CCC[C@H]1CO1>>[CH2-][O+]=CCCC,55.82549,47.77912
[CH2-][O+]=CCCC>>CCC[C@H]1CO1,8.046370000000003,-47.77912
CCC[C@H]1CO1>>C=CCOCC,90.89101,-2.09168
C=CCOCC>>CCC[C@H]1CO1,92.98269,2.09168
CCC[C@H]1CO1>>C=CCC.C=O,84.11986999999998,5.4227
C=CCC.C=O>>CCC[C@H]1CO1,78.69716999999999,-5.4227
CCC[C@H]1CO1>>[CH][C@@H](O)CCC,67.85783,64.42914
[CH][C@@H](O)CCC>>CCC[C@H]1CO1,3.428690000000003,-64.42914
CCC[C@H]1CO1>>[CH-]=[O+]CCCC,74.78499000000002,45.31416
[CH-]=[O+]CCCC>>CCC[C@H]1CO1,29.47083000000001,-45.31416
C[C@H]1OC[C@H]1O>>C=COCC=O.[H][H],72.35065999999998,18.86623
C=COCC=O.[H][H]>>C[C@H]1OC[C@H]1O,53.48442999999999,-18.86623
C[C@H]1OC[C@H]1O>>CO[C@H](C)C=O,77.39385,-7.5826699999999985
CO[C@H](C)C=O>>C[C@H]1OC[C@H]1O,84.97652,7.5826699999999985
C[C@H]1OC[C@H]1O>>C=C1OC[C@H]1O.[H][H],103.69181,26.96479
C=C1OC[C@H]1O.[H][H]>>C[C@H]1OC[C@H]1O,76.72702000000002,-26.96479
C[C@H]1OC[C@H]1O>>C[C@H]1O[C@@H]1CO,66.40671,-0.40606
C[C@H]1O[C@@H]1CO>>C[C@H]1OC[C@H]1O,66.81277,0.40606
C[C@H]1OC[C@H]1O>>[CH-]=[O+]C[C@H](C)O,108.44794,44.52122
[CH-]=[O+]C[C@H](C)O>>C[C@H]1OC[C@H]1O,63.92671999999999,-44.52122
C[C@H]1OC[C@H]1O>>C[C@@H](O)[C@H]1CO1,71.83339000000002,0.43928
C[C@@H](O)[C@H]1CO1>>C[C@H]1OC[C@H]1O,71.39411000000003,-0.43928
C[C@H]1OC[C@H]1O>>[CH][C@@H](O)[C@@H](C)O,71.63516,65.02861999999999
[CH][C@@H](O)[C@@H](C)O>>C[C@H]1OC[C@H]1O,6.60654000000001,-65.02861999999999
C[C@H]1OC[C@H]1O>>C[C@H]1OC=C1O.[H][H],108.70371000000002,34.88216
C[C@H]1OC=C1O.[H][H]>>C[C@H]1OC[C@H]1O,73.82155000000002,-34.88216
C[C@H]1OC[C@H]1O>>C.O[C@H]1[C-]=[O+]C1,84.31622,60.87979
C.O[C@H]1[C-]=[O+]C1>>C[C@H]1OC[C@H]1O,23.436429999999998,-60.87979
C[C@H]1OC[C@H]1O>>CCOCC=O,77.85701,-8.180010000000001
CCOCC=O>>C[C@H]1OC[C@H]1O,86.03702,8.180010000000001
C[C@H]1OC[C@H]1O>>C[C-]=[O+]CCO,96.00861,35.42268
C[C-]=[O+]CCO>>C[C@H]1OC[C@H]1O,60.58593000000001,-35.42268
C[C@H]1OC[C@H]1O>>C.OC1C=[O+][CH-]1,92.41213,76.29854
C.OC1C=[O+][CH-]1>>C[C@H]1OC[C@H]1O,16.113590000000002,-76.29854
C[C@H]1OC[C@H]1O>>C[C@H]1[O+]=[C-][C@H]1O.[H][H],83.32967,67.69013000000001
C[C@H]1[O+]=[C-][C@H]1O.[H][H]>>C[C@H]1OC[C@H]1O,15.639539999999982,-67.69013000000001
C[C@H]1OC[C@H]1O>>C/C=C\O.C=O,63.15496,5.93431
C/C=C\O.C=O>>C[C@H]1OC[C@H]1O,57.22064999999999,-5.93431
C[C@H]1OC[C@H]1O>>[CH-]=[O+][C@H](C)CO,79.22166,46.28172
[CH-]=[O+][C@H](C)CO>>C[C@H]1OC[C@H]1O,32.93994,-46.28172
C[C@H]1OC[C@H]1O>>C=CO.CC=O,62.92855,-1.21005
C=CO.CC=O>>C[C@H]1OC[C@H]1O,64.1386,1.21005
C[C@H]1OC[C@H]1O>>C=C[C@@]1(O)CO1.[H][H],114.4105,26.427190000000003
C=C[C@@]1(O)CO1.[H][H]>>C[C@H]1OC[C@H]1O,87.98330999999997,-26.427190000000003
C[C@H]1OC[C@H]1O>>C[C][C@H](O)CO,69.435,59.24256999999999
C[C][C@H](O)CO>>C[C@H]1OC[C@H]1O,10.192430000000009,-59.24256999999999
C1C[C@H]2OC[C@@H]12>>C=CCOC=C,74.14153,-7.659
C=CCOC=C>>C1C[C@H]2OC[C@@H]12,81.80053000000002,7.659
C1C[C@H]2OC[C@@H]12>>CC[C@@H]1[C]CO1,72.76621999999998,60.29405
CC[C@@H]1[C]CO1>>C1C[C@H]2OC[C@@H]12,12.472169999999993,-60.29405
C1C[C@H]2OC[C@@H]12>>OC[C@@H]1[C]CC1,69.43048,49.92053
OC[C@@H]1[C]CC1>>C1C[C@H]2OC[C@@H]12,19.509950000000003,-49.92053
C1C[C@H]2OC[C@@H]12>>C=C[C@H]1CCO1,99.74094,-5.86523
C=C[C@H]1CCO1>>C1C[C@H]2OC[C@@H]12,105.60616999999999,5.86523
C1C[C@H]2OC[C@@H]12>>C1O[C@]23C[C@@H]2[C@H]13.[H][H],101.70133,83.05856
C1O[C@]23C[C@@H]2[C@H]13.[H][H]>>C1C[C@H]2OC[C@@H]12,18.642770000000002,-83.05856
C1C[C@H]2OC[C@@H]12>>[C]1CCCOC1,69.20752,41.86314
[C]1CCCOC1>>C1C[C@H]2OC[C@@H]12,27.344379999999997,-41.86314
C1C[C@H]2OC[C@@H]12>>[C-]1=[O+][C@@H]2CC[C@H]12.[H][H],85.73326,65.51963
[C-]1=[O+][C@@H]2CC[C@H]12.[H][H]>>C1C[C@H]2OC[C@@H]12,20.213629999999995,-65.51963
C1C[C@H]2OC[C@@H]12>>[CH-]=[O+]C1CCC1,81.7209,44.02512
[CH-]=[O+]C1CCC1>>C1C[C@H]2OC[C@@H]12,37.69578,-44.02512
C1C[C@H]2OC[C@@H]12>>CCC1C=[O+][CH-]1,77.64823,45.44723
CCC1C=[O+][CH-]1>>C1C[C@H]2OC[C@@H]12,32.201,-45.44723
C1C[C@H]2OC[C@@H]12>>[CH][C@@H]1CO[C@@H]1C,77.89151,69.66864
[CH][C@@H]1CO[C@@H]1C>>C1C[C@H]2OC[C@@H]12,8.22287,-69.66864
C1C[C@H]2OC[C@@H]12>>CC[C@H]1[C-]=[O+]C1,64.67959,32.30085
CC[C@H]1[C-]=[O+]C1>>C1C[C@H]2OC[C@@H]12,32.37874000000001,-32.30085
C1C[C@H]2OC[C@@H]12>>[C-]1=[O+]CCCC1,68.74214,17.442439999999998
[C-]1=[O+]CCCC1>>C1C[C@H]2OC[C@@H]12,51.29970000000001,-17.442439999999998
C1C[C@H]2OC[C@@H]12>>OCC1=CCC1,108.71516,-8.21177
OCC1=CCC1>>C1C[C@H]2OC[C@@H]12,116.92693,8.21177
CN(C)C=O>>C/N=C/OC,71.9771,16.73013
C/N=C/OC>>CN(C)C=O,55.24696999999999,-16.73013
CC1(CO)CC1>>C1CC12CC2.O,97.77781,26.08114
C1CC12CC2.O>>CC1(CO)CC1,71.69667000000003,-26.08114
CC1(CO)CC1>>CCC[C]CO,100.85974,71.08528000000003
CCC[C]CO>>CC1(CO)CC1,29.77445999999999,-71.08528000000003
CC1(CO)CC1>>C=O.CC1=CC1.[H][H],99.50678,69.96934
C=O.CC1=CC1.[H][H]>>CC1(CO)CC1,29.537440000000004,-69.96934
CC1(CO)CC1>>CC1(O)CC1.[CH2],129.03778,108.37612
CC1(O)CC1.[CH2]>>CC1(CO)CC1,20.66166,-108.37612
CC1(CO)CC1>>C=C.C=CCO,93.38507,22.1637
C=C.C=CCO>>CC1(CO)CC1,71.22137000000002,-22.1637
CC1(CO)CC1>>CC1(C=O)CC1.[H][H],87.99383,15.34453
CC1(C=O)CC1.[H][H]>>CC1(CO)CC1,72.64930000000003,-15.34453
CC1(CO)CC1>>C[C]CCCO,98.11516,66.96015
C[C]CCCO>>CC1(CO)CC1,31.155010000000004,-66.96015
CC1(CO)CC1>>C=C(C)CCO,78.90204,-5.7005300000000005
C=C(C)CCO>>CC1(CO)CC1,84.60257,5.7005300000000005
N#C[C@H]1CN1>>N=[C-][C@H]1[CH+]N1,132.16551,81.94301999999998
N=[C-][C@H]1[CH+]N1>>N#C[C@H]1CN1,50.22249000000002,-81.94301999999998
N#C[C@H]1CN1>>[C]1N[C@H]2N[C@@H]12,121.73688,72.01886999999998
[C]1N[C@H]2N[C@@H]12>>N#C[C@H]1CN1,49.71801000000001,-72.01886999999998
N#C[C@H]1CN1>>[CH]NCC#N,74.70348,29.45022
[CH]NCC#N>>N#C[C@H]1CN1,45.25326,-29.45022
N#C[C@H]1CN1>>[CH2+]NC=C=[N-],40.50898,12.95124
[CH2+]NC=C=[N-]>>N#C[C@H]1CN1,27.557740000000006,-12.95124
