rxn_smiles,dE0,dHrxn298
[H]C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H]>>[H]C1=C(C([H])([H])[H])C([H])([H])N([H])O1,59.13626,25.51469
[H]C1=C(C([H])([H])[H])C([H])([H])N([H])O1>>[H]C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H],33.62157000000001,-25.51469
[H]C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H]>>[H]OC([H])([H])[C@@]1(C([H])([H])[H])N=C1[H],79.50948000000002,19.41069
[H]OC([H])([H])[C@@]1(C([H])([H])[H])N=C1[H]>>[H]C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H],60.09879000000001,-19.41069
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H][C]C([H])([H])C([H])([H])C([H])([H])C([H])=O,81.73065,75.56215999999998
[H][C]C([H])([H])C([H])([H])C([H])([H])C([H])=O>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],6.168490000000006,-75.56215999999998
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]O/C([H])=C(/[H])C([H])([H])C([H])=C([H])[H],59.07306,4.03594
[H]O/C([H])=C(/[H])C([H])([H])C([H])=C([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],55.037119999999994,-4.03594
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[C-]#[O+].[H]C1=C([H])C([H])([H])C1([H])[H].[H][H],72.55881,32.3244
[C-]#[O+].[H]C1=C([H])C([H])([H])C1([H])[H].[H][H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],40.23441,-32.3244
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H][C][C@@]([H])(C([H])=O)C([H])([H])C([H])([H])[H],80.31416999999998,74.57954000000002
[H][C][C@@]([H])(C([H])=O)C([H])([H])C([H])([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],5.7346299999999815,-74.57954000000002
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C(=O)C([H])=C([H])[H].[H]C([H])=C([H])[H],74.14901,19.18703
[H]C(=O)C([H])=C([H])[H].[H]C([H])=C([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],54.96198,-19.18703
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C(=O)C1=C([H])C([H])([H])C1([H])[H].[H][H],101.32417,29.36318
[H]C(=O)C1=C([H])C([H])([H])C1([H])[H].[H][H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],71.96099,-29.36318
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])O1,65.63636,-7.78445
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])O1>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],73.42080999999997,7.78445
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C1([H])C(=C=O)C([H])([H])C1([H])[H].[H][H],78.59985,33.15095
[H]C1([H])C(=C=O)C([H])([H])C1([H])[H].[H][H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],45.4489,-33.15095
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]O/C([H])=C(/[H])C1([H])C([H])([H])C1([H])[H],82.68433,9.44186
[H]O/C([H])=C(/[H])C1([H])C([H])([H])C1([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],73.24247,-9.44186
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C1([H])OC12C([H])([H])C([H])([H])C2([H])[H],76.04471,20.59816
[H]C1([H])OC12C([H])([H])C([H])([H])C2([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],55.44655,-20.59816
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H][C-]=[O+]C1([H])C([H])([H])C([H])([H])C1([H])[H],108.67569,62.36557
[H][C-]=[O+]C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],46.31011999999999,-62.36557
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C([O-])=[C+]C([H])([H])C([H])([H])C([H])([H])[H],71.15231,64.23340999999999
[H]C([O-])=[C+]C([H])([H])C([H])([H])C([H])([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],6.918900000000009,-64.23340999999999
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]OC([H])=C1C([H])([H])C([H])([H])C1([H])[H],70.25519,9.85524
[H]OC([H])=C1C([H])([H])C([H])([H])C1([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],60.39995,-9.85524
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]O[C]C1([H])C([H])([H])C([H])([H])C1([H])[H],78.65156999999998,50.73201
[H]O[C]C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],27.91956,-50.73201
[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H]>>[H][C]C([H])([H])[C@]([H])(C([H])=O)C([H])([H])[H],80.9285,73.75404
[H][C]C([H])([H])[C@]([H])(C([H])=O)C([H])([H])[H]>>[H]C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],7.174459999999996,-73.75404
[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H]>>[H]C([H])=C=C([H])[C@]1([H])N([H])C1([H])[H],77.64891,1.7759
[H]C([H])=C=C([H])[C@]1([H])N([H])C1([H])[H]>>[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],75.87301,-1.7759
[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H]>>[H]C1=C=C(C([H])([H])[H])C([H])([H])N1[H],72.68025,6.47519
[H]C1=C=C(C([H])([H])[H])C([H])([H])N1[H]>>[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],66.20506,-6.47519
[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H]>>[H]N1C([H])([H])[C@]1([H])C(=[C])C([H])([H])[H],56.40593000000001,47.85659
[H]N1C([H])([H])[C@]1([H])C(=[C])C([H])([H])[H]>>[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],8.549339999999999,-47.85659
[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H]>>[H]C(=[C-][C@]1([H])N([H])C1([H])[H])[C+]([H])[H],77.64115,47.08098
[H]C(=[C-][C@]1([H])N([H])C1([H])[H])[C+]([H])[H]>>[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],30.56017,-47.08098
[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H]>>[H]C(=C=C1N([H])C1([H])[H])C([H])([H])[H],88.32149,11.37013
[H]C(=C=C1N([H])C1([H])[H])C([H])([H])[H]>>[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],76.95136,-11.37013
[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H]>>[H]C(=[C-][C@@]1([H])[C+]([H])N1[H])C([H])([H])[H],117.82465,57.46952
[H]C(=[C-][C@@]1([H])[C+]([H])N1[H])C([H])([H])[H]>>[H]N1C([H])([H])[C@]1([H])C#CC([H])([H])[H],60.35513000000001,-57.46952
[H]C(=O)C([H])([H])C#N>>[C-]#[O+].[H]N=C=C([H])[H],49.24416,19.33039
[C-]#[O+].[H]N=C=C([H])[H]>>[H]C(=O)C([H])([H])C#N,29.913770000000003,-19.33039
[H]C(=O)C([H])([H])C#N>>[H]C1=NC(=O)C1([H])[H],139.50471000000002,16.611279999999994
[H]C1=NC(=O)C1([H])[H]>>[H]C(=O)C([H])([H])C#N,122.89343000000002,-16.611279999999994
[H]C(=O)C([H])([H])C#N>>[H]C([H])=C([H])OC#N,87.20113,25.58976
[H]C([H])=C([H])OC#N>>[H]C(=O)C([H])([H])C#N,61.61137000000001,-25.58976
[H]C(=O)C([H])([H])C#N>>[H][C-]=[O+]C1=NC1([H])[H],122.95273,109.46269
[H][C-]=[O+]C1=NC1([H])[H]>>[H]C(=O)C([H])([H])C#N,13.490040000000008,-109.46269
[H]C(=O)C([H])([H])C#N>>[H]C1([H])O[C@]1([H])C#N,90.90331,25.39104
[H]C1([H])O[C@]1([H])C#N>>[H]C(=O)C([H])([H])C#N,65.51227,-25.39104
[H]C(=O)C([H])([H])C#N>>[H]O[C]C([H])([H])C#N,79.83345,49.74943
[H]O[C]C([H])([H])C#N>>[H]C(=O)C([H])([H])C#N,30.08402,-49.74943
[H]C(=O)C([H])([H])C#N>>[H]C(=O)N=C=C([H])[H],63.1155,21.46707
[H]C(=O)N=C=C([H])[H]>>[H]C(=O)C([H])([H])C#N,41.64843,-21.46707
[H]C(=O)C([H])([H])C#N>>[H]C([H])([H])C(=O)C#N,91.59831,-1.15877
[H]C([H])([H])C(=O)C#N>>[H]C(=O)C([H])([H])C#N,92.75708,1.15877
[H]C(=O)C([H])([H])C#N>>[H]C(=O)C([H])([H])[N+]#[C-],59.18848000000001,22.41533
[H]C(=O)C([H])([H])[N+]#[C-]>>[H]C(=O)C([H])([H])C#N,36.77315000000001,-22.41533
[H]C(=O)C([H])([H])C#N>>[H]O/C([H])=C(\[H])C#N,60.39986,3.84453
[H]O/C([H])=C(\[H])C#N>>[H]C(=O)C([H])([H])C#N,56.555330000000005,-3.84453
[H]C(=O)C([H])([H])C#N>>[H]C#N.[H]C([H])=C=O,75.84836,19.94242
[H]C#N.[H]C([H])=C=O>>[H]C(=O)C([H])([H])C#N,55.90594,-19.94242
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H]C#CC1=C([H])OC1([H])[H].[H][H],108.81474,28.194840000000006
[H]C#CC1=C([H])OC1([H])[H].[H][H]>>[H]C#CC1([H])C([H])([H])OC1([H])[H],80.61989999999999,-28.194840000000006
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H]C1=C2C([H])([H])[C@@]2([H])C([H])([H])O1,88.71642,7.8829
[H]C1=C2C([H])([H])[C@@]2([H])C([H])([H])O1>>[H]C#CC1([H])C([H])([H])OC1([H])[H],80.83352,-7.8829
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H]C#CC([H])=C([H])[H].[H]C([H])=O,57.58629000000001,3.26026
[H]C#CC([H])=C([H])[H].[H]C([H])=O>>[H]C#CC1([H])C([H])([H])OC1([H])[H],54.32603,-3.26026
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H][C-]=C([H])[C+]1C([H])([H])OC1([H])[H],77.92256,56.54831
[H][C-]=C([H])[C+]1C([H])([H])OC1([H])[H]>>[H]C#CC1([H])C([H])([H])OC1([H])[H],21.374250000000004,-56.54831
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H]C#CC1([H])C([H])=[O+][C-]1[H].[H][H],86.60502,81.21635
[H]C#CC1([H])C([H])=[O+][C-]1[H].[H][H]>>[H]C#CC1([H])C([H])([H])OC1([H])[H],5.388669999999991,-81.21635
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H]C([H])=C=C1C([H])([H])OC1([H])[H],84.88639,0.63442
[H]C([H])=C=C1C([H])([H])OC1([H])[H]>>[H]C#CC1([H])C([H])([H])OC1([H])[H],84.25197,-0.63442
[H]C#CC1([H])C([H])([H])OC1([H])[H]>>[H][C][C@@]([H])(C#C[H])C([H])([H])O[H],75.09734,72.1759
[H][C][C@@]([H])(C#C[H])C([H])([H])O[H]>>[H]C#CC1([H])C([H])([H])OC1([H])[H],2.921440000000004,-72.1759
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H][C][C@]1([H])N([H])[C@]2([H])C([H])([H])[C@]12[H],58.98251,53.92554000000001
[H][C][C@]1([H])N([H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],5.0569699999999935,-53.92554000000001
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C1=C([H])C([H])([H])[C@]2([H])N1C2([H])[H],27.108220000000006,-45.8517
[H]C1=C([H])C([H])([H])[C@]2([H])N1C2([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],72.95992000000003,45.8517
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C([H])([H])[C@]1([H])[C][C@@]2([H])N1C2([H])[H],60.87999,36.92062
[H]C([H])([H])[C@]1([H])[C][C@@]2([H])N1C2([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],23.95937,-36.92062
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C1=[N+]([C-]([H])[H])[C@]2([H])C([H])([H])[C@]12[H],42.98719000000001,10.73558
[H]C1=[N+]([C-]([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],32.25161000000001,-10.73558
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H][C][C@@]1([H])N(C([H])=C([H])[H])C1([H])[H],56.74885,39.02893
[H][C][C@@]1([H])N(C([H])=C([H])[H])C1([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],17.719920000000005,-39.02893
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C1=NC([H])([H])C([H])=C([H])C1([H])[H],30.971290000000003,-65.58051
[H]C1=NC([H])([H])C([H])=C([H])C1([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],96.5518,65.58051
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C([H])=N[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]12[H],60.83245,-19.13755
[H]C([H])=N[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]12[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],79.97,19.13755
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H][C-]1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[N+]12[H],58.99002,44.41507
[H][C-]1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[N+]12[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],14.574949999999996,-44.41507
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C1=C([H])C([H])([H])C([H])=[N+]1[C-]([H])[H],27.17695,-27.19658
[H]C1=C([H])C([H])([H])C([H])=[N+]1[C-]([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],54.37353,27.19658
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H][C+]1C([H])([H])[C@]2([H])[N-][C@]2([H])C1([H])[H],63.95907,8.03549
[H][C+]1C([H])([H])[C@]2([H])[N-][C@]2([H])C1([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],55.92358,-8.03549
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]C1([H])[C][C@@]2([H])N(C1([H])[H])C2([H])[H],55.30537,14.99852
[H]C1([H])[C][C@@]2([H])N(C1([H])[H])C2([H])[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],40.30685,-14.99852
[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H][C][C@@]1([H])C([H])([H])N2C([H])([H])[C@]21[H],58.53561,50.12339
[H][C][C@@]1([H])C([H])([H])N2C([H])([H])[C@]21[H]>>[H]C1([H])N2[C@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],8.412219999999998,-50.12339
[H]N([H])C(=O)N([H])C([H])([H])[H]>>[H]O/C(=N/C([H])([H])[H])N([H])[H],43.21498,14.35706
[H]O/C(=N/C([H])([H])[H])N([H])[H]>>[H]N([H])C(=O)N([H])C([H])([H])[H],28.85792,-14.35706
[H]N([H])C(=O)N([H])C([H])([H])[H]>>[H]N=C(OC([H])([H])[H])N([H])[H],75.63158,18.50956
[H]N=C(OC([H])([H])[H])N([H])[H]>>[H]N([H])C(=O)N([H])C([H])([H])[H],57.12201999999999,-18.50956
[H]N([H])C(=O)N([H])C([H])([H])[H]>>[H]/N=C(/O[H])N([H])C([H])([H])[H],44.1551,15.945670000000002
[H]/N=C(/O[H])N([H])C([H])([H])[H]>>[H]N([H])C(=O)N([H])C([H])([H])[H],28.20943,-15.945670000000002
[H]C(=O)C([H])([H])[H]>>[H]C([H])=C=O.[H][H],81.17099,28.252440000000004
[H]C([H])=C=O.[H][H]>>[H]C(=O)C([H])([H])[H],52.91855,-28.252440000000004
[H]C(=O)C([H])([H])[H]>>[H]OC([H])=C([H])[H],66.95109000000001,9.9369
[H]OC([H])=C([H])[H]>>[H]C(=O)C([H])([H])[H],57.014190000000006,-9.9369
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]O/C([H])=C(/[H])C([H])([H])O[H].[H][C][H],102.04356,99.26886
[H]O/C([H])=C(/[H])C([H])([H])O[H].[H][C][H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],2.774699999999996,-99.26886
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])([H])[C@]1([H])C(=O)C1([H])[H].[H][H],91.25712,30.4733
[H]OC([H])([H])[C@]1([H])C(=O)C1([H])[H].[H][H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],60.78382000000001,-30.4733
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]O/C([H])=C(\[H])C([H])([H])C([H])=O.[H][H],56.60094,8.763160000000001
[H]O/C([H])=C(\[H])C([H])([H])C([H])=O.[H][H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],47.83778,-8.763160000000001
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]O[C]C([H])([H])C([H])([H])C([H])([H])O[H],55.1441,33.098
[H]O[C]C([H])([H])C([H])([H])C([H])([H])O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],22.046100000000006,-33.098
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]O[C][C@]([H])(C([H])([H])[H])C([H])([H])O[H],60.70425,38.76573
[H]O[C][C@]([H])(C([H])([H])[H])C([H])([H])O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],21.938520000000004,-38.76573
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]O/C([H])=C(\[H])C([H])([H])C([H])([H])O[H],66.53405,-10.21289
[H]O/C([H])=C(\[H])C([H])([H])C([H])([H])O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],76.74694000000001,10.21289
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]O[C@@]1([H])C(=C([H])[H])C1([H])[H].[H]O[H],74.58152,21.47673
[H]O[C@@]1([H])C(=C([H])[H])C1([H])[H].[H]O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],53.10479,-21.47673
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])([H])[C][C@]([H])(O[H])C([H])([H])[H],69.39121,63.82621
[H]OC([H])([H])[C][C@]([H])(O[H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],5.565000000000005,-63.82621
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])(O[H])C([H])([H])C([H])=C([H])[H],68.21363000000001,-12.46903
[H]OC([H])(O[H])C([H])([H])C([H])=C([H])[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],80.68266000000001,12.46903
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]C(=O)C([H])([H])C([H])=C([H])[H].[H]O[H],39.17719,-7.85094
[H]C(=O)C([H])([H])C([H])=C([H])[H].[H]O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],47.02813,7.85094
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])([H])[C@@]([H])(O[H])C([H])=C([H])[H],74.46356999999998,-6.9790600000000005
[H]OC([H])([H])[C@@]([H])(O[H])C([H])=C([H])[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],81.44263000000001,6.9790600000000005
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])([H])[C@]1([H])[C]C1([H])[H].[H]O[H],79.69339000000002,78.95382
[H]OC([H])([H])[C@]1([H])[C]C1([H])[H].[H]O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],0.7395700000000147,-78.95382
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])([H])C1([H])C([H])=C1[H].[H]O[H],66.36935,35.04271
[H]OC([H])([H])C1([H])C([H])=C1[H].[H]O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],31.32664,-35.04271
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]OC([H])([H])[C@]([H])(C([H])=O)C([H])([H])[H],66.05428,-20.81315
[H]OC([H])([H])[C@]([H])(C([H])=O)C([H])([H])[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],86.86743000000001,20.81315
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]C([H])=C([H])[C@@]1([H])OC1([H])[H].[H]O[H],69.00546999999999,15.68844
[H]C([H])=C([H])[C@@]1([H])OC1([H])[H].[H]O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],53.31702999999999,-15.68844
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H]>>[H]C([H])=O.[H]C1=C([H])C1([H])[H].[H]O[H],75.27679,51.9039
[H]C([H])=O.[H]C1=C([H])C1([H])[H].[H]O[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],23.372890000000005,-51.9039
[H]c1onnc1C([H])([H])[H]>>[H]C(=O)C1(C([H])([H])[H])N=N1,35.11497,11.52716
[H]C(=O)C1(C([H])([H])[H])N=N1>>[H]c1onnc1C([H])([H])[H],23.58781,-11.52716
[H]c1onnc1C([H])([H])[H]>>[H]C1=C=[N+](C([H])([H])[H])[N-]O1,114.25507,52.28954
[H]C1=C=[N+](C([H])([H])[H])[N-]O1>>[H]c1onnc1C([H])([H])[H],61.965529999999994,-52.28954
[H]c1onnc1C([H])([H])[H]>>[H]O[C][C-]([N+]#N)C([H])([H])[H],65.91651999999999,39.11223
[H]O[C][C-]([N+]#N)C([H])([H])[H]>>[H]c1onnc1C([H])([H])[H],26.804289999999995,-39.11223
[H]c1onnc1C([H])([H])[H]>>[H]C#CC([H])([H])[H].[N-]=[N+]=O,66.03674000000001,36.0973
[H]C#CC([H])([H])[H].[N-]=[N+]=O>>[H]c1onnc1C([H])([H])[H],29.93944000000001,-36.0973
[H]N([H])C([H])([H])C(=O)OC([H])([H])[H]>>[C-]#[O+].[H]N=C([H])[H].[H]OC([H])([H])[H],70.43648,35.95762
[C-]#[O+].[H]N=C([H])[H].[H]OC([H])([H])[H]>>[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],34.478860000000005,-35.95762
[H]N([H])C([H])([H])C(=O)OC([H])([H])[H]>>[H]O/C(OC([H])([H])[H])=C(\[H])N([H])[H],72.25924,28.73267
[H]O/C(OC([H])([H])[H])=C(\[H])N([H])[H]>>[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],43.52657000000001,-28.73267
[H]N([H])C([H])([H])C(=O)OC([H])([H])[H]>>[H]O[C@@]1(OC([H])([H])[H])N([H])C1([H])[H],67.68030999999999,37.71417
[H]O[C@@]1(OC([H])([H])[H])N([H])C1([H])[H]>>[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],29.966139999999992,-37.71417
[H]N([H])C([H])([H])C(=O)OC([H])([H])[H]>>[H]C(=C([O-])OC([H])([H])[H])[N+]([H])([H])[H],66.70018,36.59142
[H]C(=C([O-])OC([H])([H])[H])[N+]([H])([H])[H]>>[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],30.108760000000004,-36.59142
[H]N([H])C([H])([H])C(=O)OC([H])([H])[H]>>[H]N=C([H])[H].[H]O[C-]=[O+]C([H])([H])[H],67.36206999999999,67.5754
[H]N=C([H])[H].[H]O[C-]=[O+]C([H])([H])[H]>>[H]N([H])C([H])([H])C(=O)OC([H])([H])[H],-0.21333000000001331,-67.5754
[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H]>>[H][C+]=C=[C-]N([H])C([H])([H])C([H])([H])[H],71.05089,18.41386
[H][C+]=C=[C-]N([H])C([H])([H])C([H])([H])[H]>>[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],52.63703,-18.41386
[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])=[C-][C@@]1([H])[C+](C([H])([H])[H])N1[H],115.72496,51.3256
[H]C([H])=[C-][C@@]1([H])[C+](C([H])([H])[H])N1[H]>>[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],64.39936,-51.3256
[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H]>>[H]C#CC([H])([H])/N=C(\[H])C([H])([H])[H],67.44541,-10.49221
[H]C#CC([H])([H])/N=C(\[H])C([H])([H])[H]>>[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],77.93762,10.49221
[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H]>>[H]C#C[C@@]1([H])[C-](C([H])([H])[H])[N+]1([H])[H],63.90732,52.90677
[H]C#C[C@@]1([H])[C-](C([H])([H])[H])[N+]1([H])[H]>>[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],11.000550000000004,-52.90677
[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])=C=C1N([H])[C@]1([H])C([H])([H])[H],87.29975999999998,8.496410000000001
[H]C([H])=C=C1N([H])[C@]1([H])C([H])([H])[H]>>[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],78.80335,-8.496410000000001
[H]C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H]>>[H][C]/C([H])=C1\N([H])[C@]1([H])C([H])([H])[H],83.15739,57.52983
